date,advances,declines,unchanged,ad_diff,ad_line,breadth_thrust_ema10,open,high,low,close
20250226,545,337,79,208,41895.0,0.5439808953326116,2629.86,2648.06,2620.16,2641.09
20250227,322,566,73,-244,41651.0,0.5110048439289754,2637.63,2638.47,2610.47,2621.75
20250228,95,836,30,-741,40910.0,0.4366477480012581,2585.61,2586.78,2531.24,2532.78
20250304,311,594,56,-283,40627.0,0.41973841360826186,2522.2,2548.78,2513.31,2528.92
20250305,716,180,65,536,41163.0,0.4887145461989675,2548.45,2561.47,2535.18,2558.13
20250306,486,395,80,91,41254.0,0.5001566027047377,2573.55,2583.65,2565.57,2576.16
20250307,351,542,68,-191,41063.0,0.4806839678242876,2553.44,2575.48,2541.49,2563.48
20250310,408,469,84,-61,41002.0,0.47787276438655557,2555.4,2579.76,2549.99,2570.39
20250311,181,733,47,-552,40450.0,0.42699237714778254,2516.69,2547.88,2505.91,2537.6
20250312,511,354,96,157,40607.0,0.45676675313667753,2552.6,2579.69,2541.66,2574.82
20250313,333,540,88,-207,40400.0,0.44307157965165833,2598.06,2600.07,2561.02,2573.64
20250314,510,359,93,151,40551.0,0.469218832979979,2565.18,2576.74,2559.24,2566.36
20250317,530,358,75,172,40723.0,0.4924239264103186,2588.32,2610.69,2587.52,2610.69
20250318,436,433,94,3,40726.0,0.4941152346955855,2627.27,2638.56,2606.91,2612.34
20250319,506,371,86,135,40861.0,0.5091791797918789,2613.48,2642.83,2613.48,2628.62
20250320,334,545,84,-211,40650.0,0.48568791926089083,2648.16,2650.72,2629.2,2637.1
20250321,317,566,80,-249,40401.0,0.46265436985136404,2633.9,2645.82,2617.78,2643.13
20250324,406,463,94,-57,40344.0,0.46348151758630796,2636.43,2648.82,2629.38,2632.07
20250325,305,579,79,-274,40070.0,0.4419435370132318,2653.04,2654.63,2612.74,2615.81
20250326,458,417,88,41,40111.0,0.4567589978160208,2628.09,2649.15,2618.05,2643.94
20250327,282,611,70,-329,39782.0,0.43112817524660074,2620.28,2633.03,2603.41,2607.15
20250328,170,730,63,-560,39222.0,0.38708466863610763,2592.63,2592.63,2549.26,2557.98
20250331,88,826,49,-738,38484.0,0.33421110843451574,2513.44,2514.22,2479.46,2481.12
20250401,716,182,64,534,39018.0,0.41841406948448634,2511.24,2530.61,2494.43,2521.39
20250402,276,595,91,-319,38699.0,0.39995281188695214,2525.62,2532.15,2499.83,2505.86
20250403,277,609,76,-332,38367.0,0.3840779521841326,2437.43,2488.92,2437.43,2486.7
20250404,562,330,70,232,38599.0,0.42879920506871344,2450.49,2506.71,2438.02,2465.42
20250407,68,866,28,-798,37801.0,0.36407301127191016,2359.25,2369.4,2327.01,2328.2
20250408,548,343,71,205,38006.0,0.40970324225991706,2381.2,2381.31,2328.94,2334.23
20250409,145,762,55,-617,37389.0,0.3642785974308613,2329.99,2337.58,2284.72,2293.7
20250410,877,47,38,830,38219.0,0.47061597955874085,2395.13,2445.06,2391.39,2445.06
20250411,537,343,82,194,38413.0,0.49599985104392846,2400.74,2433.18,2394.25,2432.72
20250414,637,255,70,382,38795.0,0.5356590709519626,2454.28,2465.56,2449.48,2455.89
20250415,709,181,72,528,39323.0,0.5831081877758142,2464.51,2482.56,2461.23,2477.41
20250416,302,577,83,-275,39048.0,0.5395561974862412,2472.78,2475.83,2442.72,2447.43
20250417,641,225,96,416,39464.0,0.5760341174897925,2451.7,2473.24,2447.4,2470.41
20250418,621,248,93,373,39837.0,0.6012305505688531,2473.3,2486.37,2466.9,2483.42
20250421,500,373,89,127,39964.0,0.5960500297635613,2486.38,2498.84,2479.23,2488.42
20250422,462,416,84,46,40010.0,0.5833492788560427,2481.18,2494.59,2476.14,2486.64
20250423,629,255,78,374,40384.0,0.6066564029801188,2520.56,2526.72,2507.1,2525.56
20250424,404,458,100,-54,40330.0,0.5815693286563764,2525.34,2530.61,2507.21,2522.33
20250425,647,239,76,408,40738.0,0.6086018701729885,2544.59,2553.33,2534.94,2546.3
20250428,367,522,73,-155,40583.0,0.5730057841552388,2551.23,2558.69,2541.97,2548.86
20250429,660,238,64,422,41005.0,0.6024532038411258,2550.25,2571.41,2542.25,2565.42
20250430,345,551,66,-206,40799.0,0.5629243745713106,2561.04,2570.83,2544.46,2556.61
20250502,420,452,90,-32,40767.0,0.5481474657668521,2556.52,2567.04,2540.57,2559.79
20250507,461,417,84,44,40811.0,0.5439491897380063,2577.04,2581.85,2559.17,2573.8
20250508,532,341,89,191,41002.0,0.5558480457952218,2581.27,2590.9,2575.78,2579.48
20250509,353,539,70,-186,40816.0,0.526737475707709,2587.93,2589.58,2571.2,2577.27
20250512,661,240,61,421,41237.0,0.5643541711748372,2593.94,2607.33,2585.6,2607.33
20250513,452,420,90,32,41269.0,0.5559895262072688,2601.76,2620.64,2601.58,2608.42
20250514,590,293,79,297,41566.0,0.5763871887953428,2625.36,2646.01,2619.15,2640.57
20250515,298,593,71,-295,41271.0,0.5323996395214624,2634.5,2643.83,2618.08,2621.36
20250516,316,581,65,-265,41006.0,0.4996515952018613,2630.64,2633.98,2619.1,2626.87
20250519,240,646,76,-406,40600.0,0.4580568253785801,2613.7,2619.43,2593.44,2603.42
20250520,554,337,71,217,40817.0,0.4878234550261028,2622.68,2622.91,2598.1,2601.8
20250521,540,335,87,205,41022.0,0.5113360735927853,2615.9,2633.41,2614.73,2625.58
20250522,258,635,70,-377,40645.0,0.47089565544795026,2614.66,2616.53,2588.09,2593.67
20250523,494,398,71,96,40741.0,0.48597129249247295,2603.57,2604.14,2589.51,2592.09
20250526,637,260,66,377,41118.0,0.5267301352277018,2598.45,2644.4,2595.96,2644.4
20250527,361,517,84,-156,40962.0,0.5057176981330813,2630.29,2642.63,2625.66,2637.22
20250528,579,312,71,267,41229.0,0.5319202348055483,2648.86,2692.47,2643.5,2670.15
20250529,751,153,58,598,41827.0,0.5862533216389723,2691.06,2720.64,2686.64,2720.64
20250530,396,489,77,-93,41734.0,0.5610177408170943,2713.24,2717.54,2689.87,2697.67
20250602,371,525,66,-154,41580.0,0.5342986061230771,2692.91,2719.87,2685.14,2698.97
20250604,800,120,42,680,42260.0,0.5952561718082093,2737.92,2771.03,2734.02,2770.84
20250605,572,314,76,258,42518.0,0.6044092667759758,2790.33,2831.11,2787.76,2812.05
20250609,700,204,58,496,43014.0,0.6353050879414057,2841.56,2867.27,2841.39,2855.77
20250610,431,463,68,-32,42982.0,0.6074501461843146,2872.62,2885.67,2849.67,2871.85
20250611,601,284,77,317,43299.0,0.6204766732776646,2887.32,2908.16,2879.92,2907.04
20250612,521,375,66,146,43445.0,0.6133851352791282,2909.99,2934.31,2909.99,2920.03
20250613,150,766,46,-616,42829.0,0.5316342849584291,2930.57,2932.38,2877.07,2894.62
20250616,621,280,61,341,43170.0,0.5602888121004844,2903.5,2947.07,2886.13,2946.66
20250617,324,564,74,-240,42930.0,0.5247571853303717,2959.93,2998.62,2925.79,2950.3
20250618,428,458,76,-30,42900.0,0.5171776929842381,2933.63,2979.32,2933.63,2972.19
20250619,432,443,87,-11,42889.0,0.5129116189351558,2989.56,2996.04,2954.47,2977.74
20250620,489,391,82,98,42987.0,0.5206880187981853,2986.52,3022.06,2972.37,3021.84
20250623,267,647,48,-380,42607.0,0.4791306587063728,2992.2,3019.81,2971.36,3014.47
20250624,767,139,56,628,43235.0,0.5459393328408352,3061.14,3105.04,3061.14,3103.64
20250625,468,422,72,46,43281.0,0.5422853989841766,3127.79,3129.09,3084.86,3108.25
20250626,181,727,54,-546,42735.0,0.479931545904955,3108.34,3113.03,3036.55,3079.56
20250627,247,661,54,-414,42321.0,0.4421306160527926,3077.87,3093.56,3041.85,3055.94
20250630,489,398,75,91,42412.0,0.4619789595110631,3072.75,3086.0,3063.42,3071.7
20250701,709,185,68,524,42936.0,0.5221763990467778,3089.64,3133.52,3088.45,3089.65
20250702,454,433,75,21,42957.0,0.5202966274049838,3083.82,3090.61,3032.47,3075.06
20250703,610,283,69,327,43284.0,0.5498955506926453,3100.33,3116.27,3085.98,3116.27
20250704,161,741,60,-580,42704.0,0.4823676759245005,3122.28,3123.84,3052.91,3054.28
20250707,429,461,72,-32,42672.0,0.4823049115582481,3044.78,3068.43,3032.99,3059.47
20250708,645,241,76,404,43076.0,0.5269751041212262,3071.74,3115.86,3066.03,3114.95
20250709,701,199,62,502,43578.0,0.5727776104426193,3123.22,3137.17,3111.02,3133.74
20250710,599,289,75,310,43888.0,0.5912815993711521,3144.14,3183.23,3133.81,3183.23
20250711,476,411,76,65,43953.0,0.5813468287157842,3186.35,3216.69,3170.46,3175.77
20250714,530,363,70,167,44120.0,0.5835574124390469,3175.59,3202.06,3170.72,3202.03
20250715,365,513,84,-148,43972.0,0.5530410719707339,3194.82,3216.01,3183.83,3215.28
