date,advances,declines,unchanged,ad_diff,ad_line,breadth_thrust_ema10,open,high,low,close
20250714,530,363,70,167,44512.0,0.5835574124390469,3175.59,3202.06,3170.72,3202.03
20250715,365,513,84,-148,44364.0,0.5530410719707339,3194.82,3216.01,3183.83,3215.28
20250716,191,706,65,-515,43849.0,0.4912030580743625,3207.48,3209.2,3178.42,3186.38
20250717,391,473,98,-82,43767.0,0.4841745559328959,3201.42,3201.42,3152.42,3192.29
20250718,305,591,66,-286,43481.0,0.4580340522567849,3200.44,3204.75,3169.69,3188.07
20250721,391,491,80,-100,43381.0,0.45535707140943704,3191.11,3211.14,3188.87,3210.81
20250722,210,687,65,-477,42904.0,0.41513100613037246,3210.12,3220.27,3155.25,3169.94
20250723,391,500,71,-109,42795.0,0.41944041813686933,3189.65,3199.86,3141.93,3183.77
20250724,193,709,60,-516,42279.0,0.3820819708158743,3209.43,3237.97,3183.05,3190.45
20250725,374,504,84,-130,42149.0,0.390061268729244,3184.37,3205.82,3184.37,3196.05
20250728,180,725,57,-545,41604.0,0.3553037703465286,3228.61,3228.61,3180.18,3209.52
20250729,469,411,82,58,41662.0,0.3876039112752589,3192.17,3232.31,3169.03,3230.57
20250730,476,408,78,68,41730.0,0.41503257076367334,3233.31,3269.4,3227.28,3254.47
20250731,406,468,87,-62,41668.0,0.42403226561546226,3275.78,3288.26,3227.46,3245.44
20250801,38,885,39,-847,40821.0,0.35442096232321924,3210.32,3210.32,3117.92,3119.41
20250804,678,212,72,466,41287.0,0.4284894696842682,3114.27,3157.45,3105.63,3147.75
20250805,687,190,85,497,41784.0,0.49300999110790183,3187.15,3212.31,3174.23,3198.0
20250806,647,237,78,410,42194.0,0.5364446204498629,3182.06,3200.15,3176.61,3198.14
20250807,459,409,94,50,42244.0,0.5350550246077009,3214.81,3227.68,3200.28,3227.68
20250808,386,488,88,-102,42142.0,0.5180718559979379,3220.58,3227.28,3198.31,3210.01
20250811,299,581,82,-282,41860.0,0.48565383259335415,3220.72,3223.23,3199.9,3206.77
20250812,345,548,69,-203,41657.0,0.4675964422837002,3209.75,3242.17,3189.58,3189.91
20250813,413,470,79,-57,41600.0,0.4676195744701498,3225.4,3226.37,3192.17,3224.37
20250814,379,498,85,-119,41481.0,0.46117148349672354,3226.52,3239.55,3210.83,3225.66
20250818,198,701,63,-503,40978.0,0.4173666167430468,3202.63,3206.77,3177.28,3177.28
20250819,271,613,78,-342,40636.0,0.39722015660301113,3185.04,3185.48,3142.48,3151.56
20250820,243,645,73,-402,40234.0,0.3747526097022179,3121.52,3132.83,3079.27,3130.09
20250821,517,361,83,156,40390.0,0.4136772749913984,3140.71,3166.54,3134.86,3141.74
20250822,462,412,87,50,40440.0,0.43457306480989594,3165.41,3181.95,3159.45,3168.73
20250825,602,271,88,331,40771.0,0.4809372665012342,3195.14,3209.86,3180.12,3209.86
20250826,322,543,96,-221,40550.0,0.4611767335483035,3199.92,3199.92,3175.31,3179.36
20250827,336,523,102,-187,40363.0,0.44844505525049577,3185.87,3189.31,3165.77,3187.16
20250828,483,383,95,100,40463.0,0.46831626712390967,3175.33,3211.34,3164.08,3196.32
20250829,301,581,79,-280,40183.0,0.4452169169686245,3208.8,3212.69,3184.48,3186.01
20250901,201,696,64,-495,39688.0,0.4050102534395161,3164.58,3177.4,3135.02,3142.93
20250902,486,378,97,108,39796.0,0.4336447528141495,3155.73,3174.16,3151.93,3172.35
20250903,503,371,87,132,39928.0,0.45943932032828166,3177.75,3187.48,3167.23,3184.42
20250904,610,249,102,361,40289.0,0.5050190904283993,3188.84,3205.61,3185.49,3200.83
20250905,451,404,106,47,40336.0,0.5091038703717738,3208.83,3214.64,3196.19,3205.12
20250908,543,325,93,218,40554.0,0.530280627916244,3209.81,3221.14,3206.34,3219.59
20250909,590,289,82,301,40855.0,0.5559054760001454,3231.31,3260.05,3221.98,3260.05
20250910,637,245,79,392,41247.0,0.5861448844041593,3272.2,3317.77,3272.07,3314.53
20250911,463,406,91,57,41304.0,0.5764451449863929,3336.6,3344.7,3311.86,3344.2
20250912,524,344,92,180,41484.0,0.5813981433424488,3374.65,3395.54,3362.86,3395.54
20250915,483,399,78,84,41568.0,0.5752564895745577,3407.78,3420.23,3391.33,3407.31
20250916,298,571,91,-273,41295.0,0.5330140187218971,3421.13,3452.5,3418.1,3449.62
20250917,305,567,88,-262,41033.0,0.49969704117279484,3433.83,3433.83,3406.75,3413.4
20250918,591,264,105,327,41360.0,0.534520864627821,3432.77,3461.3,3422.77,3461.3
20250919,242,640,78,-398,40962.0,0.4872218741925008,3461.23,3467.89,3434.61,3445.24
20250922,334,547,79,-213,40749.0,0.46756601387600233,3463.84,3482.25,3458.87,3468.65
20250923,270,601,89,-331,40418.0,0.4389155602519551,3489.46,3494.49,3467.83,3486.19
20250924,194,686,80,-492,39926.0,0.39919537574333513,3492.03,3497.95,3442.41,3472.14
20250925,338,534,87,-196,39730.0,0.39708979449892556,3458.98,3479.42,3454.08,3471.11
20250926,121,779,59,-658,39072.0,0.34933609448901987,3440.39,3441.91,3365.73,3386.05
20250929,597,271,91,326,39398.0,0.4108728079334125,3414.43,3439.12,3413.33,3431.21
20250930,281,585,92,-304,39094.0,0.3951650918573396,3436.0,3443.38,3421.89,3424.6
20251001,387,477,95,-90,39004.0,0.40475628727721724,3444.06,3459.74,3440.42,3455.83
20251002,586,297,76,289,39293.0,0.4518272639752955,3525.48,3565.96,3512.16,3549.21
20251010,276,624,59,-348,38945.0,0.4254344281009993,3598.11,3617.86,3569.44,3610.6
20251013,274,596,89,-322,38623.0,0.4053449918527507,3550.08,3584.55,3522.54,3584.55
20251014,317,564,78,-247,38376.0,0.39706742755138374,3604.12,3646.77,3535.52,3561.81
20251015,761,127,71,634,39010.0,0.4806882556296743,3580.64,3659.91,3577.06,3657.28
20251016,492,391,76,101,39111.0,0.4945979169658212,3675.82,3748.37,3675.82,3748.37
20251017,222,672,65,-450,38661.0,0.44982050436312765,3732.76,3794.87,3722.07,3748.89
20251020,595,289,75,306,38967.0,0.49041258049290865,3775.4,3814.69,3728.38,3814.69
20251021,370,498,91,-128,38839.0,0.4787497987861963,3851.01,3893.06,3816.19,3823.84
20251022,637,249,73,388,39227.0,0.5224246763309182,3827.23,3883.68,3794.52,3883.68
20251023,260,609,90,-349,38878.0,0.4818373672543269,3835.79,3902.21,3822.33,3845.56
20251024,476,408,75,68,38946.0,0.49213267111018355,3893.23,3951.07,3886.64,3941.59
20251027,562,322,74,240,39186.0,0.518244295696485,3999.79,4042.83,3999.79,4042.83
20251028,379,503,76,-124,39062.0,0.5021462811006697,4010.47,4018.22,3972.56,4010.41
20251029,305,566,87,-261,38801.0,0.4745146328721584,4061.54,4084.09,4014.84,4081.15
20251030,191,707,60,-516,38285.0,0.42691104098732374,4105.95,4146.72,4070.79,4086.89
20251031,319,560,79,-241,38044.0,0.4152749245269126,4083.25,4122.09,4059.74,4107.5
20251103,288,615,55,-327,37717.0,0.3977589158995488,4123.36,4221.92,4123.36,4221.87
20251104,381,507,70,-126,37591.0,0.4034489410185497,4219.24,4226.75,4117.91,4121.74
20251105,173,734,51,-561,37030.0,0.3647743515620348,4055.47,4055.47,3867.81,4004.42
20251106,633,267,58,366,37396.0,0.42633053006590726,4092.46,4111.96,3985.29,4026.45
20251107,212,679,67,-467,36929.0,0.3920767799814825,3963.72,4037.61,3887.32,3953.76
20251110,807,99,52,708,37637.0,0.48274072486142966,3991.87,4092.91,3984.24,4073.24
20251111,340,543,75,-203,37434.0,0.46497894990978905,4124.3,4187.46,4066.58,4106.39
20251112,788,119,51,669,38103.0,0.5384006382794034,4097.44,4154.62,4088.86,4150.39
20251113,477,385,96,92,38195.0,0.541121298436154,4127.57,4188.54,4123.84,4170.63
20251114,171,719,68,-548,37647.0,0.47766921353152125,4061.91,4092.76,4011.4,4011.57
20251117,393,493,72,-100,37547.0,0.4714687367843577,4078.57,4089.88,4045.4,4089.25
20251118,83,821,54,-738,36809.0,0.4024406317857536,4044.47,4072.41,3953.26,3953.62
20251119,465,419,74,46,36855.0,0.4249092622878914,3966.64,3966.64,3854.95,3929.51
20251120,751,141,66,610,37465.0,0.5007308966211977,4030.97,4059.37,4001.31,4004.85
20251121,178,721,58,-543,36922.0,0.4456885109275064,3908.7,3911.55,3838.46,3853.26
20251124,306,580,73,-274,36648.0,0.4274492290309805,3915.16,3917.16,3838.2,3846.06
20251125,328,554,77,-226,36422.0,0.4173461121467659,3942.36,3946.61,3833.35,3857.78
20251126,773,125,61,648,37070.0,0.49797441570866186,3891.88,3960.87,3866.66,3960.87
20251127,391,483,85,-92,36978.0,0.4887733257712018,3989.45,4023.42,3968.43,3986.91
20251128,595,282,81,313,37291.0,0.5232598590558822,3995.3,3995.3,3921.89,3926.59
20251201,382,491,85,-109,37182.0,0.5076801741749523,3967.92,3977.31,3892.08,3920.37
20251202,642,226,90,416,37598.0,0.54985311276233,3939.09,3994.93,3935.14,3994.93
20251203,656,228,74,428,38026.0,0.5848037191625973,4010.26,4052.83,3987.76,4036.3
20251204,285,594,79,-309,37717.0,0.5374270578441729,4018.91,4028.53,3982.54,4028.51
20251205,599,278,81,321,38038.0,0.5638967313739045,4023.5,4100.05,4003.29,4100.05
20251208,315,553,90,-238,37800.0,0.5273524576343676,4109.25,4154.85,4081.26,4154.85
20251209,401,476,81,-75,37725.0,0.5146048458700179,4129.77,4152.18,4121.21,4143.55
20251210,283,593,82,-310,37415.0,0.47977839402648614,4159.05,4172.64,4123.6,4135.0
20251211,551,327,80,224,37639.0,0.5066482573614923,4163.32,4170.77,4103.2,4110.62
20251212,657,222,79,435,38074.0,0.5504286238480469,4123.83,4168.17,4120.73,4167.16
20251215,351,532,75,-181,37893.0,0.522624963834081,4053.74,4123.19,4052.65,4090.59
20251216,185,716,57,-531,37362.0,0.4649345002250593,4093.32,4099.01,3996.23,3999.13
20251217,534,343,81,191,37553.0,0.4911089468514971,4019.43,4060.24,3994.65,4056.41
20251218,196,688,74,-492,37061.0,0.4421290396082384,3989.6,4030.65,3975.5,3994.51
20251219,608,276,74,332,37393.0,0.4867933606667158,4055.78,4055.78,3997.05,4020.55
20251222,536,342,80,194,37587.0,0.50928154234711,4096.26,4105.93,4083.13,4105.93
20251223,217,659,82,-442,37145.0,0.4617243337343934,4127.4,4140.84,4110.25,4117.32
20251224,380,483,95,-103,37042.0,0.45783344570894696,4136.24,4137.2,4106.62,4108.62
20251226,246,643,69,-397,36645.0,0.4249028938661708,4130.37,4143.14,4116.53,4129.68
20251229,318,573,67,-255,36390.0,0.4125391598727501,4146.48,4220.56,4146.48,4220.56
20251230,332,545,81,-213,36177.0,0.40636172788178876,4193.75,4226.36,4186.95,4214.17
20260102,373,523,62,-150,36027.0,0.40816771242276223,4224.53,4313.55,4216.68,4309.63
20260105,437,449,72,-12,36015.0,0.4236332176132881,4385.92,4457.52,4381.93,4457.52
20260106,396,484,78,-88,35927.0,0.4284271780472357,4446.08,4525.48,4395.0,4525.48
20260107,200,686,70,-486,35441.0,0.3915738064589223,4566.34,4611.72,4488.2,4551.06
20260108,177,730,49,-553,34888.0,0.35586017661864117,4531.46,4622.32,4527.5,4552.37
20260109,540,341,75,199,35087.0,0.402601933795192,4530.03,4590.03,4500.48,4586.32
20260112,531,350,75,181,35268.0,0.4389877962090679,4639.89,4652.54,4567.55,4624.79
20260113,449,432,75,17,35285.0,0.45183512910346707,4662.44,4693.07,4641.58,4692.64
20260114,559,336,61,223,35508.0,0.48324347028221704,4685.11,4723.1,4669.32,4723.1
20260115,485,390,79,95,35603.0,0.4961602419192165,4710.28,4797.55,4705.44,4797.55
20260116,374,507,73,-133,35470.0,0.48313430586910194,4820.66,4855.61,4797.75,4840.74
20260119,398,489,67,-91,35379.0,0.47687415842503234,4829.4,4917.37,4827.95,4904.66
20260120,670,228,56,442,35821.0,0.5258247568729613,4900.28,4935.48,4823.88,4885.75
20260121,186,714,54,-528,35293.0,0.4677960131990895,4808.94,4910.54,4807.13,4909.93
20260122,565,317,72,248,35541.0,0.4992130233739819,4987.06,5019.54,4934.17,4952.53
20260123,681,212,61,469,36010.0,0.5471011980918957,4984.08,5021.13,4926.22,4990.07
20260126,505,392,55,113,36123.0,0.5499896596935111,4997.54,5023.76,4940.78,4949.59
20260127,411,475,65,-64,36059.0,0.5343338340238105,4932.89,5084.85,4890.72,5084.85
20260128,432,441,78,-9,36050.0,0.5271541116239798,5145.39,5183.44,5124.8,5170.81
20260129,581,286,84,295,36345.0,0.5531491593794605,5243.42,5252.61,5073.12,5221.25
20260130,280,604,67,-324,36021.0,0.5101660543010066,5210.35,5321.68,5199.78,5224.36
20260202,116,799,36,-683,35338.0,0.4404587637524877,5122.62,5196.71,4933.58,4949.67
20260203,827,76,48,751,36089.0,0.5268910070488741,5114.81,5288.08,5101.31,5288.08
20260204,751,156,44,595,36684.0,0.5816388985205934,5260.71,5376.92,5243.11,5371.1
20260205,308,579,64,-271,36413.0,0.5390205316070408,5251.03,5304.4,5142.2,5163.57
20260206,192,703,56,-511,35902.0,0.48002136943572504,5013.15,5120.77,4899.3,5089.14
20260209,717,174,60,543,36445.0,0.5390563576681031,5299.1,5322.35,5265.08,5298.04
20260210,691,209,51,482,36927.0,0.5806420704153167,5350.21,5363.62,5286.67,5301.69
20260211,541,340,70,201,37128.0,0.5867207694069803,5293.75,5374.23,5257.53,5354.49
20260212,618,274,58,344,37472.0,0.6060124680798245,5425.39,5522.27,5399.52,5522.27
20260213,337,548,65,-211,37261.0,0.5650631030565795,5513.71,5583.74,5480.92,5507.01
20260219,668,233,49,435,37696.0,0.5971240745319143,5642.09,5681.65,5614.97,5677.25
20260220,546,341,63,205,37901.0,0.6004757084132696,5696.89,5809.91,5684.58,5808.53
20260223,547,348,55,199,38100.0,0.6024207040395009,5903.11,5931.86,5792.57,5846.09
20260224,408,467,75,-59,38041.0,0.5776688877206305,5853.48,5969.64,5775.61,5969.64
20260225,448,435,67,13,38054.0,0.5648856842083652,6022.7,6144.71,5984.28,6083.86
20260226,240,662,48,-422,37632.0,0.5105565394480456,6121.03,6313.27,6107.41,6307.27
20260227,264,629,57,-365,37267.0,0.4714794775062549,6197.49,6347.41,6153.87,6244.13
20260303,75,842,33,-767,36500.0,0.4006265616991297,6165.15,6180.45,5791.65,5791.91
20260304,13,911,26,-898,35602.0,0.33034341667551775,5592.59,5672.12,5059.45,5093.54
20260305,902,21,28,881,36483.0,0.44796245073609037,5250.92,5715.3,5248.13,5583.9
20260306,526,362,63,164,36647.0,0.47421334011904526,5491.02,5609.98,5381.27,5584.87
20260309,73,851,27,-778,35869.0,0.4023571562800059,5265.37,5327.42,5096.16,5251.87
20260310,756,147,48,609,36478.0,0.48142118283374685,5523.21,5595.88,5427.88,5532.59
20260311,703,200,48,503,36981.0,0.5354384327886701,5658.72,5746.36,5559.69,5609.95
20260312,572,322,57,250,37231.0,0.5544170866603253,5567.65,5629.07,5527.47,5583.25
20260313,338,554,59,-216,37015.0,0.5225092103250195,5412.39,5537.59,5392.52,5487.24
20260316,250,646,55,-396,36619.0,0.47823805520098994,5510.82,5561.42,5448.75,5549.85
20260317,631,259,61,372,36991.0,0.5201927295362543,5711.8,5717.13,5632.86,5640.48
20260318,616,280,55,336,37327.0,0.5506122332569353,5767.1,5934.35,5766.14,5925.03
20260319,206,680,65,-474,36853.0,0.4927746714540121,5761.4,5863.39,5738.95,5763.22
20260320,745,159,47,586,37439.0,0.5530183755983349,5813.35,5833.68,5764.64,5781.2
20260323,53,864,34,-811,36628.0,0.46297815542907284,5580.15,5580.15,5397.94,5405.75
20260324,707,192,52,515,37143.0,0.5217874664350923,5638.2,5643.0,5395.17,5553.92
20260325,719,166,66,553,37696.0,0.5746314504525434,5680.33,5740.97,5630.07,5642.21
20260326,228,664,59,-436,37260.0,0.5166267105822481,5594.06,5598.37,5448.12,5460.46
20260327,437,444,70,-7,37253.0,0.5128813526165148,5300.61,5462.51,5220.1,5438.87
20260330,155,752,43,-597,36656.0,0.45070166196337674,5181.8,5297.35,5151.22,5277.3
20260331,117,793,40,-676,35980.0,0.39213252861938613,5143.75,5233.99,5042.99,5052.46
20260401,840,71,39,769,36749.0,0.48848364456145565,5330.04,5512.33,5272.45,5478.7
20260402,91,817,42,-726,36023.0,0.4178903026988602,5551.69,5574.62,5170.27,5234.05
20260403,666,226,58,440,36463.0,0.47766238789914894,5375.5,5419.45,5316.42,5377.3
20260406,353,516,81,-163,36300.0,0.4646717790312003,5423.35,5505.61,5404.91,5450.33
20260407,287,580,83,-293,36007.0,0.4403726425270479,5552.19,5594.9,5424.46,5494.78
20260408,784,107,59,677,36684.0,0.5202885644755022,5804.7,5919.6,5774.0,5872.34
20260409,357,511,82,-154,36530.0,0.5004707023128009,5826.45,5862.41,5757.49,5778.01
20260410,719,164,67,555,37085.0,0.5575250356511714,5876.12,5918.59,5850.83,5858.87
20260413,346,525,79,-179,36906.0,0.5283831285324635,5737.28,5827.73,5730.23,5808.62
20260414,671,199,80,472,37378.0,0.5725433538567596,5960.0,6026.52,5938.33,5967.75
20260415,571,276,103,295,37673.0,0.5910162054792398,6141.6,6183.21,6064.23,6091.39
20260416,657,207,85,450,38123.0,0.6218162893314992,6149.49,6231.03,6126.06,6226.05
20260417,466,390,93,76,38199.0,0.6077392409738605,6227.33,6230.32,6159.88,6191.92
20260420,322,535,92,-213,37986.0,0.565555613199468,6213.92,6278.36,6176.75,6219.09
20260421,457,410,82,47,38033.0,0.5585645852779122,6302.54,6388.47,6302.54,6388.47
